DIA,COD_POST_ADRE,CONSUM,YEAR,MONTH,DAY,Desc_Mes,Temperatura,Sector_Economic,Valor
2021-10-24,8014,500,2021,10,24,Octubre,18.1,Residencial,169902
2021-10-17,8026,365,2021,10,17,Octubre,18.1,Residencial,97332
2021-10-28,8015,428,2021,10,28,Octubre,18.1,Residencial,155519
2021-10-19,8005,734,2021,10,19,Octubre,18.1,Residencial,148959
2021-10-04,8034,1298,2021,10,4,Octubre,18.1,Residencial,147788
2021-10-07,8021,513,2021,10,7,Octubre,18.1,Residencial,150447
2021-10-16,8031,439,2021,10,16,Octubre,18.1,Residencial,105187
2021-10-01,8002,969,2021,10,1,Octubre,18.1,Residencial,94374
2021-10-16,8019,882,2021,10,16,Octubre,18.1,Residencial,149593
2021-10-10,8034,1002,2021,10,10,Octubre,18.1,Residencial,123028
2021-10-24,8024,379,2021,10,24,Octubre,18.1,Residencial,172812
2021-10-22,8008,805,2021,10,22,Octubre,18.1,Residencial,53686
2021-10-20,8018,2591,2021,10,20,Octubre,18.1,Residencial,156697
2021-10-28,8010,653,2021,10,28,Octubre,18.1,Residencial,49470
2021-10-31,8035,1398,2021,10,31,Octubre,18.1,Residencial,78969
2021-10-16,8027,1126,2021,10,16,Octubre,18.1,Residencial,164409
2021-10-28,8005,703,2021,10,28,Octubre,18.1,Residencial,153398
2021-10-20,8028,632,2021,10,20,Octubre,18.1,Residencial,260597
2021-10-22,8017,1039,2021,10,22,Octubre,18.1,Residencial,157777
2021-10-19,8029,599,2021,10,19,Octubre,18.1,Residencial,182367
2021-10-31,8042,427,2021,10,31,Octubre,18.1,Residencial,104692
2021-10-11,8015,401,2021,10,11,Octubre,18.1,Residencial,143367
2021-10-17,8005,733,2021,10,17,Octubre,18.1,Residencial,135251
2021-10-21,8022,724,2021,10,21,Octubre,18.1,Residencial,112383
2021-10-13,8012,265,2021,10,13,Octubre,18.1,Residencial,102040
2021-10-11,8023,538,2021,10,11,Octubre,18.1,Residencial,101379
2021-10-17,8033,1178,2021,10,17,Octubre,18.1,Residencial,58864
2021-10-04,8030,899,2021,10,4,Octubre,18.1,Residencial,186976
2021-10-07,8039,9380,2021,10,7,Octubre,18.1,Residencial,19795
2021-10-10,8019,789,2021,10,10,Octubre,18.1,Residencial,134533
2021-10-24,8039,10294,2021,10,24,Octubre,18.1,Residencial,14188
2021-10-23,8013,430,2021,10,23,Octubre,18.1,Residencial,182791
2021-10-28,8023,607,2021,10,28,Octubre,18.1,Residencial,113128
2021-10-22,8031,438,2021,10,22,Octubre,18.1,Residencial,102579
2021-10-19,8017,1112,2021,10,19,Octubre,18.1,Residencial,163622
2021-10-24,8007,1370,2021,10,24,Octubre,18.1,Residencial,154784
2021-10-14,8015,397,2021,10,14,Octubre,18.1,Residencial,151115
2021-10-07,8007,970,2021,10,7,Octubre,18.1,Residencial,170052
2021-10-23,8025,470,2021,10,23,Octubre,18.1,Residencial,173232
2021-10-02,8003,1379,2021,10,2,Octubre,18.1,Residencial,128230
2021-10-25,8031,426,2021,10,25,Octubre,18.1,Residencial,103564
2021-10-14,8023,535,2021,10,14,Octubre,18.1,Residencial,108553
2021-10-02,8035,1564,2021,10,2,Octubre,18.1,Residencial,77061
2021-10-16,8021,702,2021,10,16,Octubre,18.1,Residencial,131543
2021-10-08,8010,604,2021,10,8,Octubre,18.1,Residencial,46134
2021-10-24,8011,570,2021,10,24,Octubre,18.1,Residencial,65751
2021-10-20,8026,516,2021,10,20,Octubre,18.1,Residencial,94873
2021-10-06,8018,717,2021,10,6,Octubre,18.1,Residencial,154515
2021-10-08,8020,543,2021,10,8,Octubre,18.1,Residencial,116752
2021-10-31,8036,585,2021,10,31,Octubre,18.1,Residencial,84105
2021-10-30,8034,882,2021,10,30,Octubre,18.1,Residencial,135254
2021-10-31,8006,418,2021,10,31,Octubre,18.1,Residencial,141449
2021-10-06,8028,568,2021,10,6,Octubre,18.1,Residencial,253299
2021-10-05,8008,613,2021,10,5,Octubre,18.1,Residencial,55508
2021-10-01,8034,1556,2021,10,1,Octubre,18.1,Residencial,143550
2021-10-30,8012,284,2021,10,30,Octubre,18.1,Residencial,102156
2021-10-29,8038,5407,2021,10,29,Octubre,18.1,Residencial,113661
2021-10-19,8031,373,2021,10,19,Octubre,18.1,Residencial,103862
2021-10-10,8027,329,2021,10,10,Octubre,18.1,Residencial,159931
2021-10-12,8002,1003,2021,10,12,Octubre,18.1,Residencial,78633
2021-10-16,8012,311,2021,10,16,Octubre,18.1,Residencial,98526
2021-10-11,8036,636,2021,10,11,Octubre,18.1,Residencial,91136
2021-10-28,8040,8477,2021,10,28,Octubre,18.1,Residencial,50123
2021-10-17,8022,754,2021,10,17,Octubre,18.1,Residencial,102116
2021-10-31,8015,488,2021,10,31,Octubre,18.1,Residencial,145519
2021-10-20,8038,5555,2021,10,20,Octubre,18.1,Residencial,116307
2021-10-13,8005,680,2021,10,13,Octubre,18.1,Residencial,145481
2021-10-14,8006,372,2021,10,14,Octubre,18.1,Residencial,160724
2021-10-18,8022,855,2021,10,18,Octubre,18.1,Residencial,112661
2021-10-11,8006,391,2021,10,11,Octubre,18.1,Residencial,149305
2021-10-27,8039,10829,2021,10,27,Octubre,18.1,Residencial,18686
2021-10-10,8021,498,2021,10,10,Octubre,18.1,Residencial,122197
2021-10-18,8016,322,2021,10,18,Octubre,18.1,Residencial,131883
2021-10-13,8033,1044,2021,10,13,Octubre,18.1,Residencial,54975
2021-10-20,8004,374,2021,10,20,Octubre,18.1,Residencial,115765
2021-10-14,8036,795,2021,10,14,Octubre,18.1,Residencial,97267
2021-10-27,8007,2196,2021,10,27,Octubre,18.1,Residencial,171509
2021-10-29,8004,626,2021,10,29,Octubre,18.1,Residencial,116590
2021-10-03,8018,641,2021,10,3,Octubre,18.1,Residencial,143740
2021-10-12,8032,327,2021,10,12,Octubre,18.1,Residencial,131251
2021-10-19,8010,485,2021,10,19,Octubre,18.1,Residencial,48712
2021-10-30,8007,3984,2021,10,30,Octubre,18.1,Residencial,162766
2021-10-08,8042,433,2021,10,8,Octubre,18.1,Residencial,99528
2021-10-06,8003,1185,2021,10,6,Octubre,18.1,Residencial,129130
2021-10-02,8029,621,2021,10,2,Octubre,18.1,Residencial,167691
2021-10-31,8023,490,2021,10,31,Octubre,18.1,Residencial,104269
2021-10-19,8030,976,2021,10,19,Octubre,18.1,Residencial,184702
2021-10-13,8019,781,2021,10,13,Octubre,18.1,Residencial,150556
2021-10-02,8017,781,2021,10,2,Octubre,18.1,Residencial,133938
2021-10-10,8007,1439,2021,10,10,Octubre,18.1,Residencial,152854
2021-10-30,8039,8969,2021,10,30,Octubre,18.1,Residencial,14265
2021-10-12,8041,583,2021,10,12,Octubre,18.1,Residencial,128793
2021-10-15,8030,1007,2021,10,15,Octubre,18.1,Residencial,180497
2021-10-08,8003,1256,2021,10,8,Octubre,18.1,Residencial,126588
2021-10-09,8028,502,2021,10,9,Octubre,18.1,Residencial,235576
2021-10-13,8027,417,2021,10,13,Octubre,18.1,Residencial,161836
2021-10-18,8009,596,2021,10,18,Octubre,18.1,Residencial,63375
2021-10-19,8013,437,2021,10,19,Octubre,18.1,Residencial,189934
2021-10-19,8025,457,2021,10,19,Octubre,18.1,Residencial,180963
2021-10-27,8014,614,2021,10,27,Octubre,18.1,Residencial,171584
2021-10-28,8035,2269,2021,10,28,Octubre,18.1,Residencial,79981
2021-10-11,8042,371,2021,10,11,Octubre,18.1,Residencial,98360
2021-10-03,8025,531,2021,10,3,Octubre,18.1,Residencial,178398
2021-10-18,8037,482,2021,10,18,Octubre,18.1,Residencial,56409
2021-10-10,8024,330,2021,10,10,Octubre,18.1,Residencial,159934
2021-10-14,8016,360,2021,10,14,Octubre,18.1,Residencial,130528
2021-10-04,8011,551,2021,10,4,Octubre,18.1,Residencial,66972
2021-10-09,8018,755,2021,10,9,Octubre,18.1,Residencial,136252
2021-10-27,8024,390,2021,10,27,Octubre,18.1,Residencial,173307
2021-10-28,8042,552,2021,10,28,Octubre,18.1,Residencial,105680
2021-10-15,8037,486,2021,10,15,Octubre,18.1,Residencial,53755
2021-10-06,8035,1682,2021,10,6,Octubre,18.1,Residencial,76730
2021-10-02,8008,809,2021,10,2,Octubre,18.1,Residencial,49503
2021-10-01,8011,655,2021,10,1,Octubre,18.1,Residencial,66321
2021-10-26,8001,649,2021,10,26,Octubre,18.1,Residencial,108108
2021-10-14,8022,757,2021,10,14,Octubre,18.1,Residencial,110059
2021-10-15,8009,642,2021,10,15,Octubre,18.1,Residencial,61437
2021-10-06,8019,874,2021,10,6,Octubre,18.1,Residencial,153763
2021-10-11,8040,8792,2021,10,11,Octubre,18.1,Residencial,49225
2021-10-23,8038,634,2021,10,23,Octubre,18.1,Residencial,107663
2021-10-06,8024,417,2021,10,6,Octubre,18.1,Residencial,166542
2021-10-20,8010,604,2021,10,20,Octubre,18.1,Residencial,49096
2021-10-23,8004,558,2021,10,23,Octubre,18.1,Residencial,116323
2021-10-30,8014,1782,2021,10,30,Octubre,18.1,Residencial,169678
2021-10-03,8013,435,2021,10,3,Octubre,18.1,Residencial,189496
2021-10-17,8008,997,2021,10,17,Octubre,18.1,Residencial,43810
2021-10-16,8033,846,2021,10,16,Octubre,18.1,Residencial,57182
2021-10-10,8039,10874,2021,10,10,Octubre,18.1,Residencial,16314
2021-10-19,8020,464,2021,10,19,Octubre,18.1,Residencial,121339
2021-10-15,8016,426,2021,10,15,Octubre,18.1,Residencial,129610
2021-10-03,8004,572,2021,10,3,Octubre,18.1,Residencial,119947
2021-10-04,8014,454,2021,10,4,Octubre,18.1,Residencial,169035
2021-10-13,8021,596,2021,10,13,Octubre,18.1,Residencial,152835
2021-10-21,8011,512,2021,10,21,Octubre,18.1,Residencial,67166
2021-10-16,8005,681,2021,10,16,Octubre,18.1,Residencial,133524
2021-10-28,8003,1869,2021,10,28,Octubre,18.1,Residencial,136063
2021-10-09,8001,696,2021,10,9,Octubre,18.1,Residencial,102473
2021-10-30,8024,354,2021,10,30,Octubre,18.1,Residencial,172626
2021-10-04,8024,396,2021,10,4,Octubre,18.1,Residencial,169738
2021-10-03,8038,612,2021,10,3,Octubre,18.1,Residencial,111781
2021-10-06,8014,2167,2021,10,6,Octubre,18.1,Residencial,167577
2021-10-15,8022,851,2021,10,15,Octubre,18.1,Residencial,108782
2021-10-31,8040,13161,2021,10,31,Octubre,18.1,Residencial,34009
2021-10-20,8013,472,2021,10,20,Octubre,18.1,Residencial,190612
2021-10-19,8041,708,2021,10,19,Octubre,18.1,Residencial,133073
2021-10-24,8034,1008,2021,10,24,Octubre,18.1,Residencial,136783
2021-10-08,8035,1810,2021,10,8,Octubre,18.1,Residencial,74964
2021-10-06,8008,683,2021,10,6,Octubre,18.1,Residencial,55544
2021-10-29,8018,732,2021,10,29,Octubre,18.1,Residencial,155077
2021-10-20,8025,833,2021,10,20,Octubre,18.1,Residencial,181131
2021-10-19,8026,441,2021,10,19,Octubre,18.1,Residencial,94766
2021-10-15,8041,629,2021,10,15,Octubre,18.1,Residencial,130087
2021-10-04,8039,14548,2021,10,4,Octubre,18.1,Residencial,22056
2021-10-07,8024,351,2021,10,7,Octubre,18.1,Residencial,164697
2021-10-21,8009,595,2021,10,21,Octubre,18.1,Residencial,63395
2021-10-27,8011,655,2021,10,27,Octubre,18.1,Residencial,68349
2021-10-04,8007,909,2021,10,4,Octubre,18.1,Residencial,170779
2021-10-21,8037,546,2021,10,21,Octubre,18.1,Residencial,56353
2021-10-29,8028,564,2021,10,29,Octubre,18.1,Residencial,253346
2021-10-17,8031,397,2021,10,17,Octubre,18.1,Residencial,107131
2021-10-09,8002,1211,2021,10,9,Octubre,18.1,Residencial,87169
2021-10-16,8013,466,2021,10,16,Octubre,18.1,Residencial,180121
2021-10-13,8020,447,2021,10,13,Octubre,18.1,Residencial,117607
2021-10-26,8028,549,2021,10,26,Octubre,18.1,Residencial,256836
2021-10-26,8018,717,2021,10,26,Octubre,18.1,Residencial,157155
2021-10-12,8030,2666,2021,10,12,Octubre,18.1,Residencial,180329
2021-10-30,8019,3710,2021,10,30,Octubre,18.1,Residencial,154529
2021-10-09,8032,328,2021,10,9,Octubre,18.1,Residencial,128199
2021-10-19,8037,508,2021,10,19,Octubre,18.1,Residencial,56768
2021-10-19,8009,590,2021,10,19,Octubre,18.1,Residencial,64106
2021-10-25,8008,700,2021,10,25,Octubre,18.1,Residencial,55243
2021-10-13,8023,544,2021,10,13,Octubre,18.1,Residencial,108680
2021-10-05,8003,1185,2021,10,5,Octubre,18.1,Residencial,128227
2021-10-30,8027,346,2021,10,30,Octubre,18.1,Residencial,170881
2021-10-02,8025,506,2021,10,2,Octubre,18.1,Residencial,172972
2021-10-16,8032,317,2021,10,16,Octubre,18.1,Residencial,131796
2021-10-07,8014,504,2021,10,7,Octubre,18.1,Residencial,165267
2021-10-16,8041,583,2021,10,16,Octubre,18.1,Residencial,131035
2021-10-10,8001,680,2021,10,10,Octubre,18.1,Residencial,102204
2021-10-03,8008,835,2021,10,3,Octubre,18.1,Residencial,48080
2021-10-31,8016,397,2021,10,31,Octubre,18.1,Residencial,133166
2021-10-11,8039,18351,2021,10,11,Octubre,18.1,Residencial,17493
2021-10-16,8026,366,2021,10,16,Octubre,18.1,Residencial,93604
2021-10-16,8002,1191,2021,10,16,Octubre,18.1,Residencial,88399
2021-10-20,8020,592,2021,10,20,Octubre,18.1,Residencial,121935
2021-10-18,8034,1820,2021,10,18,Octubre,18.1,Residencial,148154
2021-10-22,8009,613,2021,10,22,Octubre,18.1,Residencial,61672
2021-10-15,8012,282,2021,10,15,Octubre,18.1,Residencial,101338
2021-10-08,8040,9205,2021,10,8,Octubre,18.1,Residencial,51390
2021-10-28,8039,10083,2021,10,28,Octubre,18.1,Residencial,18159
2021-10-22,8037,529,2021,10,22,Octubre,18.1,Residencial,54111
2021-10-28,8007,1076,2021,10,28,Octubre,18.1,Residencial,171019
2021-10-25,8029,599,2021,10,25,Octubre,18.1,Residencial,181152
2021-10-09,8012,303,2021,10,9,Octubre,18.1,Residencial,94996
2021-10-17,8012,319,2021,10,17,Octubre,18.1,Residencial,99825
2021-10-12,8019,782,2021,10,12,Octubre,18.1,Residencial,137469
2021-10-20,8014,340,2021,10,20,Octubre,18.1,Residencial,169822
2021-10-05,8042,454,2021,10,5,Octubre,18.1,Residencial,100911
2021-10-02,8009,669,2021,10,2,Octubre,18.1,Residencial,56762
2021-10-27,8015,210,2021,10,27,Octubre,18.1,Residencial,156318
2021-10-18,8029,583,2021,10,18,Octubre,18.1,Residencial,181016
2021-10-24,8004,627,2021,10,24,Octubre,18.1,Residencial,118906
2021-10-14,8031,426,2021,10,14,Octubre,18.1,Residencial,101608
2021-10-17,8034,912,2021,10,17,Octubre,18.1,Residencial,133087
2021-10-05,8035,1764,2021,10,5,Octubre,18.1,Residencial,76226
2021-10-02,8037,564,2021,10,2,Octubre,18.1,Residencial,50711
2021-10-25,8017,989,2021,10,25,Octubre,18.1,Residencial,164234
2021-10-18,8017,1122,2021,10,18,Octubre,18.1,Residencial,162986
2021-10-26,8008,689,2021,10,26,Octubre,18.1,Residencial,55319
2021-10-19,8023,561,2021,10,19,Octubre,18.1,Residencial,110705
2021-10-19,8034,1470,2021,10,19,Octubre,18.1,Residencial,147314
2021-10-19,8015,416,2021,10,19,Octubre,18.1,Residencial,154609
2021-10-17,8021,552,2021,10,17,Octubre,18.1,Residencial,133027
2021-10-06,8042,403,2021,10,6,Octubre,18.1,Residencial,101975
2021-10-16,8020,488,2021,10,16,Octubre,18.1,Residencial,121226
2021-10-06,8011,454,2021,10,6,Octubre,18.1,Residencial,65935
2021-10-07,8023,536,2021,10,7,Octubre,18.1,Residencial,107138
2021-10-13,8010,559,2021,10,13,Octubre,18.1,Residencial,46965
2021-10-27,8023,501,2021,10,27,Octubre,18.1,Residencial,113427
2021-10-22,8013,479,2021,10,22,Octubre,18.1,Residencial,185852
2021-10-13,8030,716,2021,10,13,Octubre,18.1,Residencial,180382
2021-10-26,8024,416,2021,10,26,Octubre,18.1,Residencial,171710
2021-10-22,8025,482,2021,10,22,Octubre,18.1,Residencial,176635
2021-10-13,8001,613,2021,10,13,Octubre,18.1,Residencial,104819
2021-10-10,8002,1177,2021,10,10,Octubre,18.1,Residencial,84206
2021-10-12,8042,337,2021,10,12,Octubre,18.1,Residencial,102314
2021-10-29,8002,994,2021,10,29,Octubre,18.1,Residencial,93839
2021-10-26,8014,484,2021,10,26,Octubre,18.1,Residencial,170535
2021-10-19,8039,10300,2021,10,19,Octubre,18.1,Residencial,27140
2021-10-10,8032,336,2021,10,10,Octubre,18.1,Residencial,130268
2021-10-12,8027,328,2021,10,12,Octubre,18.1,Residencial,162539
2021-10-08,8023,525,2021,10,8,Octubre,18.1,Residencial,105395
2021-10-12,8003,1338,2021,10,12,Octubre,18.1,Residencial,126262
2021-10-19,8007,1072,2021,10,19,Octubre,18.1,Residencial,176288
2021-10-15,8036,761,2021,10,15,Octubre,18.1,Residencial,96863
2021-10-25,8003,1234,2021,10,25,Octubre,18.1,Residencial,133074
2021-10-06,8040,9816,2021,10,6,Octubre,18.1,Residencial,52906
2021-10-17,8027,354,2021,10,17,Octubre,18.1,Residencial,168113
2021-10-23,8024,369,2021,10,23,Octubre,18.1,Residencial,168806
2021-10-21,8029,805,2021,10,21,Octubre,18.1,Residencial,181219
2021-10-25,8035,1871,2021,10,25,Octubre,18.1,Residencial,78614
2021-10-29,8032,299,2021,10,29,Octubre,18.1,Residencial,132257
2021-10-15,8006,368,2021,10,15,Octubre,18.1,Residencial,158628
2021-10-23,8008,939,2021,10,23,Octubre,18.1,Residencial,45831
2021-10-12,8040,10148,2021,10,12,Octubre,18.1,Residencial,34835
2021-10-17,8019,738,2021,10,17,Octubre,18.1,Residencial,141622
2021-10-05,8040,11495,2021,10,5,Octubre,18.1,Residencial,51481
2021-10-20,8031,431,2021,10,20,Octubre,18.1,Residencial,104081
2021-10-07,8015,401,2021,10,7,Octubre,18.1,Residencial,150914
2021-10-12,8021,690,2021,10,12,Octubre,18.1,Residencial,129922
2021-10-22,8034,1398,2021,10,22,Octubre,18.1,Residencial,144717
2021-10-17,8009,647,2021,10,17,Octubre,18.1,Residencial,55867
2021-10-17,8037,548,2021,10,17,Octubre,18.1,Residencial,49127
2021-10-11,8022,791,2021,10,11,Octubre,18.1,Residencial,100375
2021-10-16,8025,452,2021,10,16,Octubre,18.1,Residencial,171341
2021-10-22,8018,741,2021,10,22,Octubre,18.1,Residencial,153212
2021-10-20,8011,292,2021,10,20,Octubre,18.1,Residencial,67294
2021-10-01,8004,664,2021,10,1,Octubre,18.1,Residencial,112703
2021-10-31,8039,12433,2021,10,31,Octubre,18.1,Residencial,15336
2021-10-10,8023,508,2021,10,10,Octubre,18.1,Residencial,101744
2021-10-05,8017,1005,2021,10,5,Octubre,18.1,Residencial,161336
2021-10-10,8015,458,2021,10,10,Octubre,18.1,Residencial,142705
2021-10-01,8038,835,2021,10,1,Octubre,18.1,Residencial,117481
2021-10-23,8031,391,2021,10,23,Octubre,18.1,Residencial,106079
2021-10-22,8028,889,2021,10,22,Octubre,18.1,Residencial,252169
2021-10-31,8007,1473,2021,10,31,Octubre,18.1,Residencial,155574
2021-10-11,8016,356,2021,10,11,Octubre,18.1,Residencial,126345
2021-10-14,8028,574,2021,10,14,Octubre,18.1,Residencial,253256
2021-10-04,8004,523,2021,10,4,Octubre,18.1,Residencial,115348
2021-10-13,8041,647,2021,10,13,Octubre,18.1,Residencial,129447
2021-10-23,8011,562,2021,10,23,Octubre,18.1,Residencial,64085
2021-10-13,8032,301,2021,10,13,Octubre,18.1,Residencial,126705
2021-10-09,8035,1382,2021,10,9,Octubre,18.1,Residencial,75825
2021-10-26,8003,1171,2021,10,26,Octubre,18.1,Residencial,133701
2021-10-05,8029,594,2021,10,5,Octubre,18.1,Residencial,178339
2021-10-08,8015,438,2021,10,8,Octubre,18.1,Residencial,148181
2021-10-09,8019,866,2021,10,9,Octubre,18.1,Residencial,145156
2021-10-06,8006,375,2021,10,6,Octubre,18.1,Residencial,162627
2021-10-03,8011,745,2021,10,3,Octubre,18.1,Residencial,67390
2021-10-11,8007,1049,2021,10,11,Octubre,18.1,Residencial,163400
2021-10-18,8006,402,2021,10,18,Octubre,18.1,Residencial,165158
2021-10-03,8031,470,2021,10,3,Octubre,18.1,Residencial,109577
2021-10-21,8004,512,2021,10,21,Octubre,18.1,Residencial,115491
2021-10-26,8035,1616,2021,10,26,Octubre,18.1,Residencial,79221
2021-10-14,8008,716,2021,10,14,Octubre,18.1,Residencial,54736
2021-10-18,8036,629,2021,10,18,Octubre,18.1,Residencial,98848
2021-10-16,8030,921,2021,10,16,Octubre,18.1,Residencial,182628
2021-10-20,8033,916,2021,10,20,Octubre,18.1,Residencial,57297
2021-10-22,8039,10865,2021,10,22,Octubre,18.1,Residencial,22367
2021-10-13,8002,916,2021,10,13,Octubre,18.1,Residencial,91088
2021-10-16,8010,598,2021,10,16,Octubre,18.1,Residencial,43262
2021-10-21,8038,477,2021,10,21,Octubre,18.1,Residencial,115540
2021-10-13,8026,344,2021,10,13,Octubre,18.1,Residencial,92444
2021-10-29,8001,654,2021,10,29,Octubre,18.1,Residencial,107835
2021-10-12,8012,291,2021,10,12,Octubre,18.1,Residencial,97343
2021-10-02,8028,532,2021,10,2,Octubre,18.1,Residencial,244606
2021-10-02,8018,675,2021,10,2,Octubre,18.1,Residencial,141885
2021-10-04,8038,651,2021,10,4,Octubre,18.1,Residencial,114813
2021-10-02,8034,1008,2021,10,2,Octubre,18.1,Residencial,132146
2021-10-06,8036,790,2021,10,6,Octubre,18.1,Residencial,100830
2021-10-22,8026,378,2021,10,22,Octubre,18.1,Residencial,94096
2021-10-07,8001,603,2021,10,7,Octubre,18.1,Residencial,104642
2021-10-16,8037,582,2021,10,16,Octubre,18.1,Residencial,48655
2021-10-01,8029,616,2021,10,1,Octubre,18.1,Residencial,176490
2021-10-07,8038,796,2021,10,7,Octubre,18.1,Residencial,115033
2021-10-22,8007,1212,2021,10,22,Octubre,18.1,Residencial,168400
2021-10-03,8014,472,2021,10,3,Octubre,18.1,Residencial,171393
2021-10-07,8004,583,2021,10,7,Octubre,18.1,Residencial,111750
2021-10-16,8009,690,2021,10,16,Octubre,18.1,Residencial,55504
2021-10-27,8004,624,2021,10,27,Octubre,18.1,Residencial,117938
2021-10-03,8024,368,2021,10,3,Octubre,18.1,Residencial,173573
2021-10-14,8018,696,2021,10,14,Octubre,18.1,Residencial,153540
2021-10-25,8028,584,2021,10,25,Octubre,18.1,Residencial,256886
2021-10-14,8005,679,2021,10,14,Octubre,18.1,Residencial,145980
2021-10-01,8017,1088,2021,10,1,Octubre,18.1,Residencial,157233
2021-10-09,8027,381,2021,10,9,Octubre,18.1,Residencial,160780
2021-10-17,8024,369,2021,10,17,Octubre,18.1,Residencial,170531
2021-10-25,8034,1503,2021,10,25,Octubre,18.1,Residencial,149603
2021-10-11,8028,526,2021,10,11,Octubre,18.1,Residencial,239338
2021-10-09,8003,1237,2021,10,9,Octubre,18.1,Residencial,124640
2021-10-14,8033,908,2021,10,14,Octubre,18.1,Residencial,55579
2021-10-17,8014,475,2021,10,17,Octubre,18.1,Residencial,167719
2021-10-09,8042,353,2021,10,9,Octubre,18.1,Residencial,103498
2021-10-25,8018,710,2021,10,25,Octubre,18.1,Residencial,155429
2021-10-13,8015,454,2021,10,13,Octubre,18.1,Residencial,151166
2021-10-14,8037,528,2021,10,14,Octubre,18.1,Residencial,54355
2021-10-17,8007,1234,2021,10,17,Octubre,18.1,Residencial,154692
2021-10-24,8002,1312,2021,10,24,Octubre,18.1,Residencial,79768
2021-10-24,8017,799,2021,10,24,Octubre,18.1,Residencial,137792
2021-10-09,8021,527,2021,10,9,Octubre,18.1,Residencial,125157
2021-10-27,8038,776,2021,10,27,Octubre,18.1,Residencial,115062
2021-10-29,8027,446,2021,10,29,Octubre,18.1,Residencial,166331
2021-10-17,8039,10790,2021,10,17,Octubre,18.1,Residencial,14282
2021-10-28,8028,528,2021,10,28,Octubre,18.1,Residencial,257498
2021-10-14,8019,861,2021,10,14,Octubre,18.1,Residencial,151604
2021-10-14,8009,605,2021,10,14,Octubre,18.1,Residencial,62077
2021-10-23,8022,895,2021,10,23,Octubre,18.1,Residencial,100615
2021-10-29,8003,1219,2021,10,29,Octubre,18.1,Residencial,135326
2021-10-24,8029,533,2021,10,24,Octubre,18.1,Residencial,164107
2021-10-09,8040,18064,2021,10,9,Octubre,18.1,Residencial,40764
2021-10-14,8027,426,2021,10,14,Octubre,18.1,Residencial,162634
2021-10-17,8011,557,2021,10,17,Octubre,18.1,Residencial,65032
2021-10-02,8013,592,2021,10,2,Octubre,18.1,Residencial,182163
2021-10-28,8018,698,2021,10,28,Octubre,18.1,Residencial,156986
2021-10-05,8018,751,2021,10,5,Octubre,18.1,Residencial,155950
2021-10-14,8041,617,2021,10,14,Octubre,18.1,Residencial,130545
2021-10-14,8021,664,2021,10,14,Octubre,18.1,Residencial,152345
2021-10-10,8009,692,2021,10,10,Octubre,18.1,Residencial,52576
2021-10-01,8012,284,2021,10,1,Octubre,18.1,Residencial,101157
2021-10-24,8032,336,2021,10,24,Octubre,18.1,Residencial,138459
2021-10-06,8017,1022,2021,10,6,Octubre,18.1,Residencial,159866
2021-10-30,8001,687,2021,10,30,Octubre,18.1,Residencial,108178
2021-10-10,8037,744,2021,10,10,Octubre,18.1,Residencial,46897
2021-10-11,8005,698,2021,10,11,Octubre,18.1,Residencial,141020
2021-10-11,8018,716,2021,10,11,Octubre,18.1,Residencial,147586
2021-10-20,8005,1451,2021,10,20,Octubre,18.1,Residencial,149194
2021-10-12,8036,679,2021,10,12,Octubre,18.1,Residencial,84172
2021-10-06,8029,624,2021,10,6,Octubre,18.1,Residencial,179195
2021-10-05,8028,549,2021,10,5,Octubre,18.1,Residencial,252483
2021-10-12,8006,380,2021,10,12,Octubre,18.1,Residencial,147384
2021-10-16,8034,901,2021,10,16,Octubre,18.1,Residencial,130583
2021-10-27,8030,716,2021,10,27,Octubre,18.1,Residencial,191213
2021-10-16,8015,429,2021,10,16,Octubre,18.1,Residencial,147055
2021-10-05,8034,1201,2021,10,5,Octubre,18.1,Residencial,143587
2021-10-17,8023,505,2021,10,17,Octubre,18.1,Residencial,110495
2021-10-11,8033,1197,2021,10,11,Octubre,18.1,Residencial,53303
2021-10-31,8033,525,2021,10,31,Octubre,18.1,Residencial,59170
2021-10-17,8015,448,2021,10,17,Octubre,18.1,Residencial,151005
2021-10-16,8023,514,2021,10,16,Octubre,18.1,Residencial,104937
2021-10-18,8021,572,2021,10,18,Octubre,18.1,Residencial,156475
2021-10-06,8007,927,2021,10,6,Octubre,18.1,Residencial,171686
2021-10-11,8031,392,2021,10,11,Octubre,18.1,Residencial,98013
2021-10-19,8016,354,2021,10,19,Octubre,18.1,Residencial,133252
2021-10-31,8018,692,2021,10,31,Octubre,18.1,Residencial,134291
2021-10-13,8034,1493,2021,10,13,Octubre,18.1,Residencial,144958
2021-10-31,8005,805,2021,10,31,Octubre,18.1,Residencial,137941
2021-10-06,8039,10051,2021,10,6,Octubre,18.1,Residencial,21122
2021-10-31,8028,494,2021,10,31,Octubre,18.1,Residencial,230687
2021-10-19,8022,804,2021,10,19,Octubre,18.1,Residencial,112107
2021-10-23,8040,374014,2021,10,23,Octubre,18.1,Residencial,37501
2021-10-10,8029,488,2021,10,10,Octubre,18.1,Residencial,151764
2021-10-03,8036,587,2021,10,3,Octubre,18.1,Residencial,89710
2021-10-19,8004,478,2021,10,19,Octubre,18.1,Residencial,115298
2021-10-13,8037,482,2021,10,13,Octubre,18.1,Residencial,54357
