DIA,COD_POST_ADRE,CONSUM,YEAR,MONTH,DAY,Desc_Mes,Temperatura,Sector_Economic,Valor
2021-11-22,8032,289,2021,11,22,Novembre,11.3,Serveis,72586
2021-11-19,8007,999,2021,11,19,Novembre,11.3,Serveis,429160
2021-11-20,8015,422,2021,11,20,Novembre,11.3,Serveis,231420
2021-11-08,8010,766,2021,11,8,Novembre,11.3,Serveis,113030
2021-11-24,8016,338,2021,11,24,Novembre,11.3,Serveis,141630
2021-11-20,8006,397,2021,11,20,Novembre,11.3,Serveis,170143
2021-11-04,8040,8920,2021,11,4,Novembre,11.3,Serveis,617950
2021-11-21,8027,386,2021,11,21,Novembre,11.3,Serveis,132099
2021-11-21,8003,1139,2021,11,21,Novembre,11.3,Serveis,310230
2021-11-08,8025,408,2021,11,8,Novembre,11.3,Serveis,272684
2021-11-19,8039,10908,2021,11,19,Novembre,11.3,Serveis,288702
2021-11-23,8007,1135,2021,11,23,Novembre,11.3,Serveis,437794
2021-11-13,8038,509,2021,11,13,Novembre,11.3,Serveis,199939
2021-11-23,8039,8333,2021,11,23,Novembre,11.3,Serveis,259659
2021-11-07,8006,361,2021,11,7,Novembre,11.3,Serveis,153691
2021-11-04,8021,519,2021,11,4,Novembre,11.3,Serveis,203013
2021-11-25,8001,600,2021,11,25,Novembre,11.3,Serveis,242516
2021-11-21,8019,686,2021,11,21,Novembre,11.3,Serveis,128843
2021-11-24,8022,737,2021,11,24,Novembre,11.3,Serveis,168341
2021-11-16,8023,420,2021,11,16,Novembre,11.3,Serveis,143719
2021-11-13,8004,594,2021,11,13,Novembre,11.3,Serveis,160870
2021-11-20,8036,640,2021,11,20,Novembre,11.3,Serveis,184761
2021-11-22,8001,582,2021,11,22,Novembre,11.3,Serveis,227406
2021-11-10,8029,556,2021,11,10,Novembre,11.3,Serveis,297810
2021-11-17,8040,8435,2021,11,17,Novembre,11.3,Serveis,610599
2021-11-07,8036,555,2021,11,7,Novembre,11.3,Serveis,169211
2021-11-21,8035,1290,2021,11,21,Novembre,11.3,Serveis,192522
2021-11-01,8040,10450,2021,11,1,Novembre,11.3,Serveis,512690
2021-11-02,8026,368,2021,11,2,Novembre,11.3,Serveis,60991
2021-11-09,8038,812,2021,11,9,Novembre,11.3,Serveis,249871
2021-11-02,8002,966,2021,11,2,Novembre,11.3,Serveis,369865
2021-11-15,8031,388,2021,11,15,Novembre,11.3,Serveis,72881
2021-11-05,8020,493,2021,11,5,Novembre,11.3,Serveis,304704
2021-11-21,8042,333,2021,11,21,Novembre,11.3,Serveis,125270
2021-11-15,8003,1093,2021,11,15,Novembre,11.3,Serveis,375021
2021-11-01,8021,516,2021,11,1,Novembre,11.3,Serveis,142234
2021-11-15,8035,1711,2021,11,15,Novembre,11.3,Serveis,256180
2021-11-02,8032,291,2021,11,2,Novembre,11.3,Serveis,66282
2021-11-05,8030,767,2021,11,5,Novembre,11.3,Serveis,473978
2021-11-11,8026,397,2021,11,11,Novembre,11.3,Serveis,63560
2021-11-08,8013,556,2021,11,8,Novembre,11.3,Serveis,188629
2021-11-05,8010,642,2021,11,5,Novembre,11.3,Serveis,110382
2021-11-18,8002,936,2021,11,18,Novembre,11.3,Serveis,387907
2021-11-29,8031,354,2021,11,29,Novembre,11.3,Serveis,79711
2021-11-25,8030,723,2021,11,25,Novembre,11.3,Serveis,496420
2021-11-11,8007,959,2021,11,11,Novembre,11.3,Serveis,428789
2021-11-20,8039,10235,2021,11,20,Novembre,11.3,Serveis,230893
2021-11-22,8015,406,2021,11,22,Novembre,11.3,Serveis,287508
2021-11-29,8011,439,2021,11,29,Novembre,11.3,Serveis,117994
2021-11-11,8039,10164,2021,11,11,Novembre,11.3,Serveis,302173
2021-11-20,8007,1362,2021,11,20,Novembre,11.3,Serveis,354490
2021-11-25,8010,715,2021,11,25,Novembre,11.3,Serveis,121250
2021-11-12,8020,427,2021,11,12,Novembre,11.3,Serveis,301239
2021-11-13,8029,624,2021,11,13,Novembre,11.3,Serveis,232868
2021-11-14,8003,1203,2021,11,14,Novembre,11.3,Serveis,311033
2021-11-15,8014,466,2021,11,15,Novembre,11.3,Serveis,312880
2021-11-28,8031,371,2021,11,28,Novembre,11.3,Serveis,54048
2021-11-25,8020,414,2021,11,25,Novembre,11.3,Serveis,322181
2021-11-24,8030,767,2021,11,24,Novembre,11.3,Serveis,473711
2021-11-14,8035,1318,2021,11,14,Novembre,11.3,Serveis,199500
2021-11-15,8024,352,2021,11,15,Novembre,11.3,Serveis,137509
2021-11-04,8012,267,2021,11,4,Novembre,11.3,Serveis,111417
2021-11-29,8022,865,2021,11,29,Novembre,11.3,Serveis,182697
2021-11-05,8025,419,2021,11,5,Novembre,11.3,Serveis,270377
2021-11-11,8022,680,2021,11,11,Novembre,11.3,Serveis,160113
2021-11-11,8016,435,2021,11,11,Novembre,11.3,Serveis,140332
2021-11-12,8038,586,2021,11,12,Novembre,11.3,Serveis,246445
2021-11-01,8019,836,2021,11,1,Novembre,11.3,Serveis,152039
2021-11-01,8035,1522,2021,11,1,Novembre,11.3,Serveis,202091
2021-11-02,8023,482,2021,11,2,Novembre,11.3,Serveis,152518
2021-11-11,8004,14892,2021,11,11,Novembre,11.3,Serveis,195605
2021-11-01,8042,426,2021,11,1,Novembre,11.3,Serveis,125378
2021-11-08,8039,16564,2021,11,8,Novembre,11.3,Serveis,284873
2021-11-05,8013,489,2021,11,5,Novembre,11.3,Serveis,189204
2021-11-26,8022,802,2021,11,26,Novembre,11.3,Serveis,170396
2021-11-01,8003,1235,2021,11,1,Novembre,11.3,Serveis,328206
2021-11-01,8027,358,2021,11,1,Novembre,11.3,Serveis,142304
2021-11-12,8004,519,2021,11,12,Novembre,11.3,Serveis,186085
2021-11-30,8017,2004,2021,11,30,Novembre,11.3,Serveis,294713
2021-11-09,8026,419,2021,11,9,Novembre,11.3,Serveis,63935
2021-11-10,8017,869,2021,11,10,Novembre,11.3,Serveis,266667
2021-11-26,8016,312,2021,11,26,Novembre,11.3,Serveis,143757
2021-11-04,8036,649,2021,11,4,Novembre,11.3,Serveis,234330
2021-11-02,8015,442,2021,11,2,Novembre,11.3,Serveis,276505
2021-11-02,8020,435,2021,11,2,Novembre,11.3,Serveis,297800
2021-11-27,8006,407,2021,11,27,Novembre,11.3,Serveis,178399
2021-11-12,8013,669,2021,11,12,Novembre,11.3,Serveis,190457
2021-11-04,8006,369,2021,11,4,Novembre,11.3,Serveis,231819
2021-11-30,8029,528,2021,11,30,Novembre,11.3,Serveis,315368
2021-11-02,8010,653,2021,11,2,Novembre,11.3,Serveis,106851
2021-11-18,8001,623,2021,11,18,Novembre,11.3,Serveis,234579
2021-11-07,8029,442,2021,11,7,Novembre,11.3,Serveis,186540
2021-11-12,8025,437,2021,11,12,Novembre,11.3,Serveis,273122
2021-11-27,8036,622,2021,11,27,Novembre,11.3,Serveis,189717
2021-11-16,8015,455,2021,11,16,Novembre,11.3,Serveis,283418
2021-11-13,8017,691,2021,11,13,Novembre,11.3,Serveis,196132
2021-11-29,8033,515,2021,11,29,Novembre,11.3,Serveis,44999
2021-11-02,8030,667,2021,11,2,Novembre,11.3,Serveis,465274
2021-11-19,8024,387,2021,11,19,Novembre,11.3,Serveis,142642
2021-11-12,8024,380,2021,11,12,Novembre,11.3,Serveis,137636
2021-11-11,8038,625,2021,11,11,Novembre,11.3,Serveis,251082
2021-11-29,8005,621,2021,11,29,Novembre,11.3,Serveis,345398
2021-11-19,8014,492,2021,11,19,Novembre,11.3,Serveis,317977
2021-11-27,8012,303,2021,11,27,Novembre,11.3,Serveis,102155
2021-11-18,8028,587,2021,11,18,Novembre,11.3,Serveis,532648
2021-11-03,8022,744,2021,11,3,Novembre,11.3,Serveis,155862
2021-11-08,8034,1327,2021,11,8,Novembre,11.3,Serveis,348403
2021-11-16,8038,587,2021,11,16,Novembre,11.3,Serveis,246843
2021-11-23,8031,757,2021,11,23,Novembre,11.3,Serveis,74657
2021-11-22,8041,647,2021,11,22,Novembre,11.3,Serveis,100195
2021-11-01,8036,502,2021,11,1,Novembre,11.3,Serveis,174979
2021-11-26,8005,721,2021,11,26,Novembre,11.3,Serveis,329370
2021-11-08,8015,460,2021,11,8,Novembre,11.3,Serveis,283990
2021-11-03,8016,332,2021,11,3,Novembre,11.3,Serveis,135171
2021-11-08,8023,467,2021,11,8,Novembre,11.3,Serveis,142355
2021-11-16,8004,507,2021,11,16,Novembre,11.3,Serveis,185749
2021-11-21,8012,296,2021,11,21,Novembre,11.3,Serveis,80802
2021-11-23,8033,617,2021,11,23,Novembre,11.3,Serveis,42204
2021-11-18,8018,699,2021,11,18,Novembre,11.3,Serveis,371435
2021-11-01,8006,358,2021,11,1,Novembre,11.3,Serveis,168366
2021-11-26,8033,486,2021,11,26,Novembre,11.3,Serveis,44572
2021-11-15,8008,596,2021,11,15,Novembre,11.3,Serveis,171161
2021-11-06,8005,673,2021,11,6,Novembre,11.3,Serveis,270512
2021-11-11,8030,737,2021,11,11,Novembre,11.3,Serveis,471876
2021-11-05,8002,1053,2021,11,5,Novembre,11.3,Serveis,375003
2021-11-05,8026,381,2021,11,5,Novembre,11.3,Serveis,62769
2021-11-06,8033,769,2021,11,6,Novembre,11.3,Serveis,35588
2021-11-12,8014,514,2021,11,12,Novembre,11.3,Serveis,319387
2021-11-23,8028,572,2021,11,23,Novembre,11.3,Serveis,553086
2021-11-04,8042,438,2021,11,4,Novembre,11.3,Serveis,146109
2021-11-23,8005,726,2021,11,23,Novembre,11.3,Serveis,325831
2021-11-23,8018,669,2021,11,23,Novembre,11.3,Serveis,382530
2021-11-28,8033,506,2021,11,28,Novembre,11.3,Serveis,32043
2021-11-01,8012,285,2021,11,1,Novembre,11.3,Serveis,81554
2021-11-07,8017,752,2021,11,7,Novembre,11.3,Serveis,190326
2021-11-15,8006,386,2021,11,15,Novembre,11.3,Serveis,231987
2021-11-13,8012,295,2021,11,13,Novembre,11.3,Serveis,90918
2021-11-24,8012,274,2021,11,24,Novembre,11.3,Serveis,117937
2021-11-11,8028,563,2021,11,11,Novembre,11.3,Serveis,527798
2021-11-21,8021,442,2021,11,21,Novembre,11.3,Serveis,136654
2021-11-04,8038,655,2021,11,4,Novembre,11.3,Serveis,243783
2021-11-28,8005,824,2021,11,28,Novembre,11.3,Serveis,269487
2021-11-25,8032,267,2021,11,25,Novembre,11.3,Serveis,76772
2021-11-05,8032,275,2021,11,5,Novembre,11.3,Serveis,70604
2021-11-22,8009,590,2021,11,22,Novembre,11.3,Serveis,133008
2021-11-04,8019,883,2021,11,4,Novembre,11.3,Serveis,185864
2021-11-17,8018,719,2021,11,17,Novembre,11.3,Serveis,367610
2021-11-15,8036,587,2021,11,15,Novembre,11.3,Serveis,235422
2021-11-04,8004,501,2021,11,4,Novembre,11.3,Serveis,183979
2021-11-05,8041,611,2021,11,5,Novembre,11.3,Serveis,95192
2021-11-06,8016,404,2021,11,6,Novembre,11.3,Serveis,122406
2021-11-26,8028,692,2021,11,26,Novembre,11.3,Serveis,544179
2021-11-22,8037,521,2021,11,22,Novembre,11.3,Serveis,160334
2021-11-25,8041,608,2021,11,25,Novembre,11.3,Serveis,103752
2021-11-25,8002,914,2021,11,25,Novembre,11.3,Serveis,399032
2021-11-26,8008,656,2021,11,26,Novembre,11.3,Serveis,182995
2021-11-25,8026,466,2021,11,25,Novembre,11.3,Serveis,68344
2021-11-17,8028,628,2021,11,17,Novembre,11.3,Serveis,534472
2021-11-27,8029,595,2021,11,27,Novembre,11.3,Serveis,235512
2021-11-16,8017,845,2021,11,16,Novembre,11.3,Serveis,275888
2021-11-16,8002,848,2021,11,16,Novembre,11.3,Serveis,383616
2021-11-22,8030,701,2021,11,22,Novembre,11.3,Serveis,472040
2021-11-27,8017,712,2021,11,27,Novembre,11.3,Serveis,207147
2021-11-16,8029,549,2021,11,16,Novembre,11.3,Serveis,302663
2021-11-06,8022,704,2021,11,6,Novembre,11.3,Serveis,122754
2021-11-21,8040,9292,2021,11,21,Novembre,11.3,Serveis,428720
2021-11-02,8009,635,2021,11,2,Novembre,11.3,Serveis,123525
2021-11-05,8023,514,2021,11,5,Novembre,11.3,Serveis,139624
2021-11-02,8037,497,2021,11,2,Novembre,11.3,Serveis,156683
2021-11-15,8011,470,2021,11,15,Novembre,11.3,Serveis,106147
2021-11-07,8012,305,2021,11,7,Novembre,11.3,Serveis,78330
2021-11-11,8001,601,2021,11,11,Novembre,11.3,Serveis,231005
2021-11-08,8038,604,2021,11,8,Novembre,11.3,Serveis,243572
2021-11-09,8033,12161,2021,11,9,Novembre,11.3,Serveis,43770
2021-11-04,8024,416,2021,11,4,Novembre,11.3,Serveis,134063
2021-11-19,8001,617,2021,11,19,Novembre,11.3,Serveis,231743
2021-11-05,8015,442,2021,11,5,Novembre,11.3,Serveis,275671
2021-11-01,8014,494,2021,11,1,Novembre,11.3,Serveis,249508
2021-11-15,8016,348,2021,11,15,Novembre,11.3,Serveis,136811
2021-11-09,8005,880,2021,11,9,Novembre,11.3,Serveis,321964
2021-11-18,8008,698,2021,11,18,Novembre,11.3,Serveis,176713
2021-11-28,8020,405,2021,11,28,Novembre,11.3,Serveis,251793
2021-11-19,8015,448,2021,11,19,Novembre,11.3,Serveis,287718
2021-11-04,8014,484,2021,11,4,Novembre,11.3,Serveis,319591
2021-11-06,8031,396,2021,11,6,Novembre,11.3,Serveis,62262
2021-11-24,8021,540,2021,11,24,Novembre,11.3,Serveis,217502
2021-11-21,8011,568,2021,11,21,Novembre,11.3,Serveis,76770
2021-11-15,8042,406,2021,11,15,Novembre,11.3,Serveis,147854
2021-11-12,8008,666,2021,11,12,Novembre,11.3,Serveis,164641
2021-11-01,8024,388,2021,11,1,Novembre,11.3,Serveis,105173
2021-11-25,8037,533,2021,11,25,Novembre,11.3,Serveis,169320
2021-11-16,8001,622,2021,11,16,Novembre,11.3,Serveis,228806
2021-11-11,8002,923,2021,11,11,Novembre,11.3,Serveis,379740
2021-11-25,8009,571,2021,11,25,Novembre,11.3,Serveis,139221
2021-11-15,8022,708,2021,11,15,Novembre,11.3,Serveis,159860
2021-11-11,8032,269,2021,11,11,Novembre,11.3,Serveis,73190
2021-11-24,8027,419,2021,11,24,Novembre,11.3,Serveis,193838
2021-11-24,8042,356,2021,11,24,Novembre,11.3,Serveis,148531
2021-11-11,8041,612,2021,11,11,Novembre,11.3,Serveis,98896
2021-11-03,8028,548,2021,11,3,Novembre,11.3,Serveis,503335
2021-11-10,8021,524,2021,11,10,Novembre,11.3,Serveis,207468
2021-11-05,8034,1064,2021,11,5,Novembre,11.3,Serveis,341699
2021-11-13,8001,713,2021,11,13,Novembre,11.3,Serveis,202022
2021-11-27,8004,570,2021,11,27,Novembre,11.3,Serveis,166983
2021-11-27,8019,733,2021,11,27,Novembre,11.3,Serveis,153859
2021-11-02,8041,614,2021,11,2,Novembre,11.3,Serveis,93187
2021-11-10,8038,631,2021,11,10,Novembre,11.3,Serveis,249627
2021-11-12,8033,673,2021,11,12,Novembre,11.3,Serveis,44028
2021-11-11,8036,647,2021,11,11,Novembre,11.3,Serveis,240564
2021-11-27,8038,520,2021,11,27,Novembre,11.3,Serveis,204743
2021-11-25,8034,1053,2021,11,25,Novembre,11.3,Serveis,363905
2021-11-11,8012,255,2021,11,11,Novembre,11.3,Serveis,113076
2021-11-21,8006,387,2021,11,21,Novembre,11.3,Serveis,153854
2021-11-26,8031,342,2021,11,26,Novembre,11.3,Serveis,78364
2021-11-10,8001,618,2021,11,10,Novembre,11.3,Serveis,229741
2021-11-15,8040,9229,2021,11,15,Novembre,11.3,Serveis,587650
2021-11-03,8018,748,2021,11,3,Novembre,11.3,Serveis,353135
2021-11-28,8002,1054,2021,11,28,Novembre,11.3,Serveis,386214
2021-11-07,8027,337,2021,11,7,Novembre,11.3,Serveis,125633
2021-11-03,8005,2465,2021,11,3,Novembre,11.3,Serveis,312427
2021-11-28,8026,430,2021,11,28,Novembre,11.3,Serveis,51961
2021-11-01,8011,563,2021,11,1,Novembre,11.3,Serveis,83821
2021-11-07,8019,774,2021,11,7,Novembre,11.3,Serveis,125563
2021-11-14,8034,739,2021,11,14,Novembre,11.3,Serveis,238054
2021-11-09,8011,756,2021,11,9,Novembre,11.3,Serveis,107729
2021-11-03,8033,612,2021,11,3,Novembre,11.3,Serveis,41220
2021-11-07,8004,568,2021,11,7,Novembre,11.3,Serveis,162980
2021-11-30,8012,250,2021,11,30,Novembre,11.3,Serveis,125877
2021-11-23,8027,399,2021,11,23,Novembre,11.3,Serveis,194494
2021-11-14,8018,602,2021,11,14,Novembre,11.3,Serveis,261459
2021-11-29,8035,1692,2021,11,29,Novembre,11.3,Serveis,296794
2021-11-16,8041,642,2021,11,16,Novembre,11.3,Serveis,100417
2021-11-11,8027,430,2021,11,11,Novembre,11.3,Serveis,194363
2021-11-21,8036,644,2021,11,21,Novembre,11.3,Serveis,169059
2021-11-11,8003,1168,2021,11,11,Novembre,11.3,Serveis,390995
2021-11-16,8032,290,2021,11,16,Novembre,11.3,Serveis,73415
2021-11-11,8035,1598,2021,11,11,Novembre,11.3,Serveis,265885
2021-11-29,8016,314,2021,11,29,Novembre,11.3,Serveis,145614
2021-11-29,8003,1028,2021,11,29,Novembre,11.3,Serveis,399961
2021-11-11,8042,389,2021,11,11,Novembre,11.3,Serveis,147350
2021-11-23,8009,535,2021,11,23,Novembre,11.3,Serveis,135562
2021-11-27,8027,364,2021,11,27,Novembre,11.3,Serveis,156723
2021-11-11,8019,749,2021,11,11,Novembre,11.3,Serveis,189018
2021-11-23,8037,474,2021,11,23,Novembre,11.3,Serveis,164030
2021-11-13,8032,297,2021,11,13,Novembre,11.3,Serveis,59015
2021-11-28,8041,479,2021,11,28,Novembre,11.3,Serveis,74702
2021-11-12,8005,814,2021,11,12,Novembre,11.3,Serveis,315052
2021-11-07,8038,528,2021,11,7,Novembre,11.3,Serveis,178022
2021-11-23,8019,628,2021,11,23,Novembre,11.3,Serveis,192721
2021-11-06,8008,772,2021,11,6,Novembre,11.3,Serveis,133833
2021-11-14,8028,550,2021,11,14,Novembre,11.3,Serveis,366238
2021-11-24,8019,739,2021,11,24,Novembre,11.3,Serveis,193535
2021-11-18,8024,379,2021,11,18,Novembre,11.3,Serveis,142329
2021-11-13,8002,1130,2021,11,13,Novembre,11.3,Serveis,380649
2021-11-23,8030,634,2021,11,23,Novembre,11.3,Serveis,478978
2021-11-24,8006,410,2021,11,24,Novembre,11.3,Serveis,243717
2021-11-25,8015,429,2021,11,25,Novembre,11.3,Serveis,290135
2021-11-11,8021,615,2021,11,11,Novembre,11.3,Serveis,205964
2021-11-06,8028,510,2021,11,6,Novembre,11.3,Serveis,409580
2021-11-26,8018,576,2021,11,26,Novembre,11.3,Serveis,378678
2021-11-05,8009,604,2021,11,5,Novembre,11.3,Serveis,129360
2021-11-30,8021,3770,2021,11,30,Novembre,11.3,Serveis,232773
2021-11-16,8030,811,2021,11,16,Novembre,11.3,Serveis,490589
2021-11-02,8034,1172,2021,11,2,Novembre,11.3,Serveis,324565
2021-11-18,8021,3124,2021,11,18,Novembre,11.3,Serveis,211768
2021-11-08,8004,567,2021,11,8,Novembre,11.3,Serveis,181209
2021-11-25,8023,429,2021,11,25,Novembre,11.3,Serveis,146660
2021-11-13,8010,946,2021,11,13,Novembre,11.3,Serveis,91810
2021-11-18,8040,8336,2021,11,18,Novembre,11.3,Serveis,616931
2021-11-05,8037,489,2021,11,5,Novembre,11.3,Serveis,158281
2021-11-08,8016,395,2021,11,8,Novembre,11.3,Serveis,135045
2021-11-12,8011,499,2021,11,12,Novembre,11.3,Serveis,107933
2021-11-28,8009,626,2021,11,28,Novembre,11.3,Serveis,90099
2021-11-12,8031,360,2021,11,12,Novembre,11.3,Serveis,73682
2021-11-11,8040,7841,2021,11,11,Novembre,11.3,Serveis,630560
2021-11-09,8031,625,2021,11,9,Novembre,11.3,Serveis,73704
2021-11-07,8021,459,2021,11,7,Novembre,11.3,Serveis,139130
2021-11-08,8022,674,2021,11,8,Novembre,11.3,Serveis,159551
2021-11-22,8018,10751,2021,11,22,Novembre,11.3,Serveis,371788
2021-11-04,8027,387,2021,11,4,Novembre,11.3,Serveis,193358
2021-11-03,8031,383,2021,11,3,Novembre,11.3,Serveis,70444
2021-11-04,8031,387,2021,11,4,Novembre,11.3,Serveis,72152
2021-11-22,8006,399,2021,11,22,Novembre,11.3,Serveis,234237
2021-11-21,8024,352,2021,11,21,Novembre,11.3,Serveis,108358
2021-11-13,8020,378,2021,11,13,Novembre,11.3,Serveis,267260
2021-11-10,8012,251,2021,11,10,Novembre,11.3,Serveis,112853
2021-11-26,8012,305,2021,11,26,Novembre,11.3,Serveis,119204
2021-11-22,8028,586,2021,11,22,Novembre,11.3,Serveis,533515
2021-11-11,8006,709,2021,11,11,Novembre,11.3,Serveis,236979
2021-11-08,8001,605,2021,11,8,Novembre,11.3,Serveis,220615
2021-11-13,8042,415,2021,11,13,Novembre,11.3,Serveis,131327
2021-11-13,8003,1251,2021,11,13,Novembre,11.3,Serveis,329330
2021-11-19,8023,445,2021,11,19,Novembre,11.3,Serveis,141514
2021-11-28,8037,495,2021,11,28,Novembre,11.3,Serveis,121546
2021-11-29,8008,597,2021,11,29,Novembre,11.3,Serveis,200381
2021-11-24,8036,620,2021,11,24,Novembre,11.3,Serveis,248234
2021-11-20,8025,464,2021,11,20,Novembre,11.3,Serveis,234144
2021-11-22,8036,688,2021,11,22,Novembre,11.3,Serveis,238496
2021-11-17,8039,12499,2021,11,17,Novembre,11.3,Serveis,268525
2021-11-18,8003,1035,2021,11,18,Novembre,11.3,Serveis,388767
2021-11-18,8027,428,2021,11,18,Novembre,11.3,Serveis,198192
2021-11-21,8014,483,2021,11,21,Novembre,11.3,Serveis,237618
2021-11-18,8042,367,2021,11,18,Novembre,11.3,Serveis,150156
2021-11-13,8035,1233,2021,11,13,Novembre,11.3,Serveis,210971
2021-11-26,8021,437,2021,11,26,Novembre,11.3,Serveis,218160
2021-11-18,8035,1707,2021,11,18,Novembre,11.3,Serveis,261991
2021-11-11,8011,521,2021,11,11,Novembre,11.3,Serveis,108429
2021-11-30,8038,609,2021,11,30,Novembre,11.3,Serveis,264928
2021-11-10,8027,427,2021,11,10,Novembre,11.3,Serveis,195519
2021-11-17,8007,1014,2021,11,17,Novembre,11.3,Serveis,430467
2021-11-23,8024,407,2021,11,23,Novembre,11.3,Serveis,146276
2021-11-18,8019,787,2021,11,18,Novembre,11.3,Serveis,192160
2021-11-07,8015,452,2021,11,7,Novembre,11.3,Serveis,209646
2021-11-16,8040,13810,2021,11,16,Novembre,11.3,Serveis,614238
2021-11-28,8013,449,2021,11,28,Novembre,11.3,Serveis,146971
2021-11-13,8013,474,2021,11,13,Novembre,11.3,Serveis,156850
2021-11-07,8023,481,2021,11,7,Novembre,11.3,Serveis,114388
2021-11-13,8025,450,2021,11,13,Novembre,11.3,Serveis,235012
2021-11-27,8021,519,2021,11,27,Novembre,11.3,Serveis,161536
2021-11-10,8004,532,2021,11,10,Novembre,11.3,Serveis,193561
2021-11-30,8027,464,2021,11,30,Novembre,11.3,Serveis,197919
2021-11-10,8019,706,2021,11,10,Novembre,11.3,Serveis,190122
2021-11-12,8040,8536,2021,11,12,Novembre,11.3,Serveis,615512
2021-11-23,8041,659,2021,11,23,Novembre,11.3,Serveis,101801
2021-11-11,8024,353,2021,11,11,Novembre,11.3,Serveis,140610
2021-11-08,8032,268,2021,11,8,Novembre,11.3,Serveis,69516
2021-11-13,8040,7997,2021,11,13,Novembre,11.3,Serveis,498213
2021-11-06,8037,596,2021,11,6,Novembre,11.3,Serveis,122081
2021-11-23,8021,528,2021,11,23,Novembre,11.3,Serveis,214988
2021-11-11,8014,487,2021,11,11,Novembre,11.3,Serveis,322841
2021-11-08,8002,930,2021,11,8,Novembre,11.3,Serveis,371604
2021-11-06,8019,767,2021,11,6,Novembre,11.3,Serveis,150084
2021-11-30,8019,702,2021,11,30,Novembre,11.3,Serveis,197842
2021-11-30,8004,464,2021,11,30,Novembre,11.3,Serveis,196312
2021-11-07,8005,663,2021,11,7,Novembre,11.3,Serveis,258102
2021-11-06,8009,660,2021,11,6,Novembre,11.3,Serveis,97083
2021-11-26,8019,762,2021,11,26,Novembre,11.3,Serveis,192580
2021-11-15,8029,527,2021,11,15,Novembre,11.3,Serveis,293600
2021-11-07,8033,511,2021,11,7,Novembre,11.3,Serveis,33184
2021-11-28,8025,421,2021,11,28,Novembre,11.3,Serveis,228615
2021-11-07,8010,838,2021,11,7,Novembre,11.3,Serveis,81572
2021-11-26,8009,589,2021,11,26,Novembre,11.3,Serveis,137001
2021-11-26,8037,484,2021,11,26,Novembre,11.3,Serveis,162436
2021-11-08,8028,581,2021,11,8,Novembre,11.3,Serveis,519137
2021-11-20,8028,548,2021,11,20,Novembre,11.3,Serveis,425897
2021-11-29,8009,569,2021,11,29,Novembre,11.3,Serveis,147946
2021-11-23,8011,480,2021,11,23,Novembre,11.3,Serveis,112223
2021-11-29,8019,755,2021,11,29,Novembre,11.3,Serveis,198896
2021-11-20,8033,538,2021,11,20,Novembre,11.3,Serveis,37120
2021-11-22,8026,361,2021,11,22,Novembre,11.3,Serveis,64746
2021-11-28,8010,940,2021,11,28,Novembre,11.3,Serveis,95485
2021-11-20,8005,743,2021,11,20,Novembre,11.3,Serveis,273527
2021-11-20,8018,666,2021,11,20,Novembre,11.3,Serveis,284335
2021-11-24,8024,537,2021,11,24,Novembre,11.3,Serveis,147215
2021-11-28,8030,791,2021,11,28,Novembre,11.3,Serveis,398153
2021-11-17,8020,482,2021,11,17,Novembre,11.3,Serveis,307223
2021-11-29,8037,465,2021,11,29,Novembre,11.3,Serveis,179703
2021-11-04,8015,426,2021,11,4,Novembre,11.3,Serveis,280075
2021-11-04,8023,446,2021,11,4,Novembre,11.3,Serveis,139763
2021-11-22,8013,520,2021,11,22,Novembre,11.3,Serveis,192718
2021-11-21,8015,433,2021,11,21,Novembre,11.3,Serveis,217428
2021-11-27,8031,417,2021,11,27,Novembre,11.3,Serveis,65654
2021-11-13,8026,407,2021,11,13,Novembre,11.3,Serveis,54056
2021-11-26,8027,424,2021,11,26,Novembre,11.3,Serveis,197830
2021-11-08,8018,716,2021,11,8,Novembre,11.3,Serveis,358353
2021-11-23,8034,1003,2021,11,23,Novembre,11.3,Serveis,358486
2021-11-04,8005,666,2021,11,4,Novembre,11.3,Serveis,318697
2021-11-13,8008,792,2021,11,13,Novembre,11.3,Serveis,130000
2021-11-06,8021,536,2021,11,6,Novembre,11.3,Serveis,152361
2021-11-14,8039,9106,2021,11,14,Novembre,11.3,Serveis,220245
2021-11-03,8030,736,2021,11,3,Novembre,11.3,Serveis,461898
2021-11-29,8027,452,2021,11,29,Novembre,11.3,Serveis,199062
2021-11-22,8025,518,2021,11,22,Novembre,11.3,Serveis,275069
2021-11-21,8033,526,2021,11,21,Novembre,11.3,Serveis,36031
2021-11-04,8033,806,2021,11,4,Novembre,11.3,Serveis,42282
2021-11-30,8020,442,2021,11,30,Novembre,11.3,Serveis,307707
2021-11-22,8038,636,2021,11,22,Novembre,11.3,Serveis,246116
2021-11-13,8006,404,2021,11,13,Novembre,11.3,Serveis,167100
2021-11-14,8026,380,2021,11,14,Novembre,11.3,Serveis,47778
2021-11-21,8005,684,2021,11,21,Novembre,11.3,Serveis,255906
2021-11-28,8023,415,2021,11,28,Novembre,11.3,Serveis,117873
2021-11-10,8008,622,2021,11,10,Novembre,11.3,Serveis,171330
2021-11-26,8034,1025,2021,11,26,Novembre,11.3,Serveis,360166
2021-11-15,8039,18319,2021,11,15,Novembre,11.3,Serveis,298454
2021-11-20,8032,298,2021,11,20,Novembre,11.3,Serveis,59577
