"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Bolívia",13
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Bolívia",21
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Bolívia",11
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Bolívia",33
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Bolívia",20
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Bolívia",37
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Bolívia",15
2021,6,"Gràcia",29,"el Coll","Homes","Bolívia",96
2021,6,"Gràcia",30,"la Salut","Homes","Bolívia",6
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Bolívia",182
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Bolívia",42
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Bolívia",22
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Bolívia",40
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Bolívia",8
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Bolívia",4
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Bolívia",1
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Bolívia",59
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Bolívia",107
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Bolívia",84
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Bolívia",196
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Bolívia",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Bolívia",22
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Bolívia",4
2021,8,"Nou Barris",45,"Porta","Homes","Bolívia",53
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Bolívia",56
2021,8,"Nou Barris",47,"Can Peguera","Homes","Bolívia",54
2021,8,"Nou Barris",48,"la Guineueta","Homes","Bolívia",93
2021,8,"Nou Barris",49,"Canyelles","Homes","Bolívia",30
2021,8,"Nou Barris",50,"les Roquetes","Homes","Bolívia",13
2021,8,"Nou Barris",51,"Verdun","Homes","Bolívia",26
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Bolívia",2
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Bolívia",26
2021,8,"Nou Barris",54,"Torre Baró","Homes","Bolívia",6
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Bolívia",55
2021,8,"Nou Barris",56,"Vallbona","Homes","Bolívia",132
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Bolívia",72
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Bolívia",77
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Bolívia",34
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Bolívia",76
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Bolívia",137
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Bolívia",45
2021,9,"Sant Andreu",63,"Navas","Homes","Bolívia",16
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Bolívia",2
2021,10,"Sant Martí",65,"el Clot","Homes","Bolívia",33
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Bolívia",6
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Bolívia",34
2021,10,"Sant Martí",68,"el Poblenou","Homes","Bolívia",70
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Bolívia",19
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Bolívia",49
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Bolívia",64
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Bolívia",52
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Bolívia",93
2021,1,"Ciutat Vella",1,"el Raval","Homes","Equador",102
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Equador",51
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Equador",78
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Equador",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","Equador",109
2021,2,"Eixample",6,"la Sagrada Família","Homes","Equador",21
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Equador",59
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Equador",35
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Equador",102
2021,2,"Eixample",10,"Sant Antoni","Homes","Equador",140
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Equador",40
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Equador",38
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Equador",39
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Equador",9
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Equador",2
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Equador",17
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Equador",5
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Equador",12
2021,4,"Les Corts",19,"les Corts","Homes","Equador",30
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Equador",24
2021,4,"Les Corts",21,"Pedralbes","Homes","Equador",18
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Equador",15
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Equador",22
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Equador",24
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Equador",45
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Equador",51
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Equador",52
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Equador",22
2021,6,"Gràcia",29,"el Coll","Homes","Equador",105
2021,6,"Gràcia",30,"la Salut","Homes","Equador",9
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Equador",158
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Equador",41
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Equador",17
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Equador",37
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Equador",11
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Equador",3
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Equador",2
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Equador",50
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Equador",104
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Equador",111
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Equador",96
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Equador",9
2021,7,"Horta-Guinardó",43,"Horta","Homes","Equador",36
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Equador",14
2021,8,"Nou Barris",45,"Porta","Homes","Equador",48
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Equador",124
2021,8,"Nou Barris",47,"Can Peguera","Homes","Equador",75
2021,8,"Nou Barris",48,"la Guineueta","Homes","Equador",129
2021,8,"Nou Barris",49,"Canyelles","Homes","Equador",47
2021,8,"Nou Barris",50,"les Roquetes","Homes","Equador",13
2021,8,"Nou Barris",51,"Verdun","Homes","Equador",143
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Equador",5
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Equador",83
2021,8,"Nou Barris",54,"Torre Baró","Homes","Equador",3
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Equador",69
2021,8,"Nou Barris",56,"Vallbona","Homes","Equador",119
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Equador",94
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Equador",79
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Equador",43
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Equador",41
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Equador",93
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Equador",34
2021,9,"Sant Andreu",63,"Navas","Homes","Equador",18
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Equador",6
2021,10,"Sant Martí",65,"el Clot","Homes","Equador",37
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Equador",7
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Equador",38
2021,10,"Sant Martí",68,"el Poblenou","Homes","Equador",89
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Equador",31
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Equador",54
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Equador",75
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Equador",69
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Equador",113
2021,1,"Ciutat Vella",1,"el Raval","Homes","Estats Units, els",131
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Estats Units, els",96
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Estats Units, els",97
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Estats Units, els",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","Estats Units, els",12
2021,2,"Eixample",6,"la Sagrada Família","Homes","Estats Units, els",10
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Estats Units, els",17
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Estats Units, els",8
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Estats Units, els",17
2021,2,"Eixample",10,"Sant Antoni","Homes","Estats Units, els",48
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Estats Units, els",98
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Estats Units, els",115
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Estats Units, els",17
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Estats Units, els",30
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Estats Units, els",10
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Estats Units, els",87
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Estats Units, els",59
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Estats Units, els",57
2021,4,"Les Corts",19,"les Corts","Homes","Estats Units, els",179
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Estats Units, els",61
2021,4,"Les Corts",21,"Pedralbes","Homes","Estats Units, els",26
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Estats Units, els",10
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Estats Units, els",52
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Estats Units, els",20
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Estats Units, els",229
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Estats Units, els",47
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Estats Units, els",22
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Estats Units, els",8
2021,6,"Gràcia",29,"el Coll","Homes","Estats Units, els",26
2021,6,"Gràcia",30,"la Salut","Homes","Estats Units, els",5
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Estats Units, els",21
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Estats Units, els",2
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Estats Units, els",25
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Estats Units, els",163
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Estats Units, els",1
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Estats Units, els",15
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Estats Units, els",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Estats Units, els",10
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Estats Units, els",6
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Estats Units, els",16
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Estats Units, els",4
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Estats Units, els",1
2021,7,"Horta-Guinardó",43,"Horta","Homes","Estats Units, els",5
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Estats Units, els",0
2021,8,"Nou Barris",45,"Porta","Homes","Estats Units, els",49
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Estats Units, els",3
2021,8,"Nou Barris",47,"Can Peguera","Homes","Estats Units, els",3
2021,8,"Nou Barris",48,"la Guineueta","Homes","Estats Units, els",6
2021,8,"Nou Barris",49,"Canyelles","Homes","Estats Units, els",1
2021,8,"Nou Barris",50,"les Roquetes","Homes","Estats Units, els",0
2021,8,"Nou Barris",51,"Verdun","Homes","Estats Units, els",0
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Estats Units, els",0
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Estats Units, els",0
2021,8,"Nou Barris",54,"Torre Baró","Homes","Estats Units, els",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Estats Units, els",1
2021,8,"Nou Barris",56,"Vallbona","Homes","Estats Units, els",97
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Estats Units, els",22
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Estats Units, els",19
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Estats Units, els",5
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Estats Units, els",12
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Estats Units, els",28
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Estats Units, els",22
2021,9,"Sant Andreu",63,"Navas","Homes","Estats Units, els",36
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Estats Units, els",34
2021,10,"Sant Martí",65,"el Clot","Homes","Estats Units, els",72
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Estats Units, els",32
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Estats Units, els",272
2021,10,"Sant Martí",68,"el Poblenou","Homes","Estats Units, els",5
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Estats Units, els",20
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Estats Units, els",8
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Estats Units, els",5
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Estats Units, els",164
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Estats Units, els",98
2021,1,"Ciutat Vella",1,"el Raval","Homes","República Dominicana",100
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","República Dominicana",53
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","República Dominicana",235
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","República Dominicana",1
2021,2,"Eixample",5,"el Fort Pienc","Homes","República Dominicana",53
2021,2,"Eixample",6,"la Sagrada Família","Homes","República Dominicana",9
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","República Dominicana",33
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","República Dominicana",43
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","República Dominicana",71
2021,2,"Eixample",10,"Sant Antoni","Homes","República Dominicana",75
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","República Dominicana",35
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","República Dominicana",21
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","República Dominicana",27
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","República Dominicana",3
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","República Dominicana",0
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","República Dominicana",5
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","República Dominicana",1
2021,3,"Sants-Montjuïc",18,"Sants","Homes","República Dominicana",4
2021,4,"Les Corts",19,"les Corts","Homes","República Dominicana",9
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","República Dominicana",11
2021,4,"Les Corts",21,"Pedralbes","Homes","República Dominicana",10
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","República Dominicana",7
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","República Dominicana",9
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","República Dominicana",10
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","República Dominicana",29
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","República Dominicana",14
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","República Dominicana",21
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","República Dominicana",6
2021,6,"Gràcia",29,"el Coll","Homes","República Dominicana",63
2021,6,"Gràcia",30,"la Salut","Homes","República Dominicana",2
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","República Dominicana",65
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","República Dominicana",11
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","República Dominicana",17
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","República Dominicana",64
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","República Dominicana",3
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","República Dominicana",3
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","República Dominicana",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","República Dominicana",49
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","República Dominicana",79
2021,7,"Horta-Guinardó",40,"Montbau","Homes","República Dominicana",97
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","República Dominicana",155
2021,7,"Horta-Guinardó",42,"la Clota","Homes","República Dominicana",5
2021,7,"Horta-Guinardó",43,"Horta","Homes","República Dominicana",29
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","República Dominicana",6
2021,8,"Nou Barris",45,"Porta","Homes","República Dominicana",35
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","República Dominicana",54
2021,8,"Nou Barris",47,"Can Peguera","Homes","República Dominicana",71
2021,8,"Nou Barris",48,"la Guineueta","Homes","República Dominicana",68
2021,8,"Nou Barris",49,"Canyelles","Homes","República Dominicana",31
2021,8,"Nou Barris",50,"les Roquetes","Homes","República Dominicana",9
2021,8,"Nou Barris",51,"Verdun","Homes","República Dominicana",129
2021,8,"Nou Barris",52,"la Prosperitat","Homes","República Dominicana",1
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","República Dominicana",36
2021,8,"Nou Barris",54,"Torre Baró","Homes","República Dominicana",5
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","República Dominicana",26
2021,8,"Nou Barris",56,"Vallbona","Homes","República Dominicana",55
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","República Dominicana",48
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","República Dominicana",62
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","República Dominicana",29
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","República Dominicana",66
2021,9,"Sant Andreu",61,"la Sagrera","Homes","República Dominicana",68
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","República Dominicana",35
2021,9,"Sant Andreu",63,"Navas","Homes","República Dominicana",13
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","República Dominicana",1
2021,10,"Sant Martí",65,"el Clot","Homes","República Dominicana",9
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","República Dominicana",5
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","República Dominicana",17
2021,10,"Sant Martí",68,"el Poblenou","Homes","República Dominicana",61
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","República Dominicana",25
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","República Dominicana",58
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","República Dominicana",68
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","República Dominicana",28
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","República Dominicana",58
2021,1,"Ciutat Vella",1,"el Raval","Homes","Xile",128
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Xile",65
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Xile",97
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Xile",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","Xile",22
2021,2,"Eixample",6,"la Sagrada Família","Homes","Xile",11
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Xile",19
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Xile",24
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Xile",39
2021,2,"Eixample",10,"Sant Antoni","Homes","Xile",54
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Xile",39
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Xile",72
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Xile",35
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Xile",4
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Xile",3
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Xile",10
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Xile",7
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Xile",19
2021,4,"Les Corts",19,"les Corts","Homes","Xile",74
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Xile",34
2021,4,"Les Corts",21,"Pedralbes","Homes","Xile",23
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Xile",4
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Xile",43
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Xile",19
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Xile",115
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Xile",52
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Xile",33
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Xile",19
2021,6,"Gràcia",29,"el Coll","Homes","Xile",44
2021,6,"Gràcia",30,"la Salut","Homes","Xile",8
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Xile",30
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Xile",23
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Xile",13
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Xile",84
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Xile",20
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Xile",10
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Xile",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Xile",28
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Xile",19
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Xile",19
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Xile",15
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Xile",7
2021,7,"Horta-Guinardó",43,"Horta","Homes","Xile",2
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Xile",4
2021,8,"Nou Barris",45,"Porta","Homes","Xile",64
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Xile",15
2021,8,"Nou Barris",47,"Can Peguera","Homes","Xile",9
2021,8,"Nou Barris",48,"la Guineueta","Homes","Xile",22
2021,8,"Nou Barris",49,"Canyelles","Homes","Xile",5
2021,8,"Nou Barris",50,"les Roquetes","Homes","Xile",3
2021,8,"Nou Barris",51,"Verdun","Homes","Xile",3
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Xile",1
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Xile",7
2021,8,"Nou Barris",54,"Torre Baró","Homes","Xile",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Xile",3
2021,8,"Nou Barris",56,"Vallbona","Homes","Xile",92
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Xile",35
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Xile",19
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Xile",10
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Xile",18
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Xile",64
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Xile",41
2021,9,"Sant Andreu",63,"Navas","Homes","Xile",22
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Xile",10
2021,10,"Sant Martí",65,"el Clot","Homes","Xile",44
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Xile",8
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Xile",103
2021,10,"Sant Martí",68,"el Poblenou","Homes","Xile",25
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Xile",11
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Xile",34
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Xile",21
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Xile",96
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Xile",108
2021,1,"Ciutat Vella",1,"el Raval","Homes","Mèxic",111
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Mèxic",66
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Mèxic",64
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Mèxic",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","Mèxic",10
2021,2,"Eixample",6,"la Sagrada Família","Homes","Mèxic",18
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Mèxic",27
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Mèxic",15
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Mèxic",17
2021,2,"Eixample",10,"Sant Antoni","Homes","Mèxic",50
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Mèxic",48
