Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,89731
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,80011
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,72992
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,87821
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,59847
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,76111
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,89731
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,89731
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,89731
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,89731
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,73507
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,85727
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,82662
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,67335
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,89731
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,46487
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,64874
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,66472
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,56701
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,56131
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,65521
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,61029
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,57208
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,57729
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,56072
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,49848
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,58240
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,52529
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,70327
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,52087
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,58565
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,69107
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,62552
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,60501
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,48301
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,18862
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,47018
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,44924
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,52998
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,44957
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,46743
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,48773
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,57185
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,54054
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,45760
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,50558
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,73032
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,60158
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,62958
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,45698
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,45376
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,53724
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,46587
2020,6,Gràcia,28,Vallcarca i els Penitents,1,39907
2020,6,Gràcia,28,Vallcarca i els Penitents,2,38443
2020,6,Gràcia,28,Vallcarca i els Penitents,3,38973
2020,6,Gràcia,28,Vallcarca i els Penitents,4,42814
2020,6,Gràcia,28,Vallcarca i els Penitents,6,53299
2020,6,Gràcia,28,Vallcarca i els Penitents,7,48661
2020,6,Gràcia,28,Vallcarca i els Penitents,8,41851
2020,6,Gràcia,28,Vallcarca i els Penitents,9,61312
2020,6,Gràcia,28,Vallcarca i els Penitents,10,52108
2020,6,Gràcia,28,Vallcarca i els Penitents,11,48808
2020,6,Gràcia,28,Vallcarca i els Penitents,12,53862
2020,6,Gràcia,29,el Coll,13,39858
2020,6,Gràcia,29,el Coll,14,39188
2020,6,Gràcia,29,el Coll,15,35342
2020,6,Gràcia,29,el Coll,16,32549
2020,6,Gràcia,29,el Coll,17,35266
2020,6,Gràcia,30,la Salut,18,36599
2020,6,Gràcia,30,la Salut,19,38621
2020,6,Gràcia,30,la Salut,20,39395
2020,6,Gràcia,30,la Salut,21,48637
2020,6,Gràcia,30,la Salut,22,43305
2020,6,Gràcia,30,la Salut,23,59958
2020,6,Gràcia,30,la Salut,24,44622
2020,6,Gràcia,30,la Salut,25,47342
2020,6,Gràcia,30,la Salut,26,40660
2020,6,Gràcia,30,la Salut,27,46792
2020,6,Gràcia,31,la Vila de Gràcia,28,38100
2020,6,Gràcia,31,la Vila de Gràcia,29,39481
2020,6,Gràcia,31,la Vila de Gràcia,30,37589
2020,6,Gràcia,31,la Vila de Gràcia,31,37630
2020,6,Gràcia,31,la Vila de Gràcia,32,38371
2020,6,Gràcia,31,la Vila de Gràcia,33,37700
2020,6,Gràcia,31,la Vila de Gràcia,34,42470
2020,6,Gràcia,31,la Vila de Gràcia,35,48935
2020,6,Gràcia,31,la Vila de Gràcia,36,44095
2020,6,Gràcia,31,la Vila de Gràcia,37,44148
2020,6,Gràcia,31,la Vila de Gràcia,38,38347
2020,6,Gràcia,31,la Vila de Gràcia,39,34533
2020,6,Gràcia,31,la Vila de Gràcia,40,45593
2020,6,Gràcia,31,la Vila de Gràcia,41,46008
2020,6,Gràcia,31,la Vila de Gràcia,42,51088
2020,6,Gràcia,31,la Vila de Gràcia,43,43297
2020,6,Gràcia,31,la Vila de Gràcia,44,51147
2020,6,Gràcia,31,la Vila de Gràcia,45,37781
2020,6,Gràcia,31,la Vila de Gràcia,46,37903
2020,6,Gràcia,31,la Vila de Gràcia,47,31429
2020,6,Gràcia,31,la Vila de Gràcia,48,34873
2020,6,Gràcia,31,la Vila de Gràcia,49,40470
2020,6,Gràcia,31,la Vila de Gràcia,50,32655
2020,6,Gràcia,31,la Vila de Gràcia,51,38180
2020,6,Gràcia,31,la Vila de Gràcia,52,36289
2020,6,Gràcia,31,la Vila de Gràcia,53,39048
2020,6,Gràcia,31,la Vila de Gràcia,54,35477
2020,6,Gràcia,31,la Vila de Gràcia,55,39792
2020,6,Gràcia,31,la Vila de Gràcia,56,32519
2020,6,Gràcia,31,la Vila de Gràcia,57,32392
2020,6,Gràcia,31,la Vila de Gràcia,58,36764
2020,6,Gràcia,31,la Vila de Gràcia,59,35491
2020,6,Gràcia,31,la Vila de Gràcia,60,38799
2020,6,Gràcia,31,la Vila de Gràcia,61,38209
2020,6,Gràcia,31,la Vila de Gràcia,62,36032
2020,6,Gràcia,31,la Vila de Gràcia,63,35167
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,42803
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,50008
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,35805
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,38917
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,44837
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,44255
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,38913
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,44518
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,47087
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,40680
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,41621
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,49903
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,44049
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,37251
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,36171
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,38945
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,41166
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,38500
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,43595
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,47007
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,39318
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,42544
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,49802
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,49767
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,43992
2020,7,Horta-Guinardó,33,el Baix Guinardó,1,42048
2020,7,Horta-Guinardó,33,el Baix Guinardó,2,31451
2020,7,Horta-Guinardó,33,el Baix Guinardó,3,40700
2020,7,Horta-Guinardó,33,el Baix Guinardó,4,35414
2020,7,Horta-Guinardó,33,el Baix Guinardó,5,35235
2020,7,Horta-Guinardó,33,el Baix Guinardó,6,43978
2020,7,Horta-Guinardó,33,el Baix Guinardó,7,35969
2020,7,Horta-Guinardó,33,el Baix Guinardó,8,43317
